50004,78.838,70.898,61.565,50.752,38.405,24.535,9.2648,-7.1309,-24.205,-41.349,-57.837,-72.898,-85.787,-95.85,-102.58,-105.68,-105.16,-101.35,-94.962,-87.005,-78.586,-70.681,-63.87,-58.167,-52.963,-47.124,-39.218,-27.819,-11.836,9.1713,34.772,63.567,93.293,121.14,144.22,160.15,167.51,166.11,156.94,141.85,123.07,102.79,82.836,64.572,49.003,36.886,28.82,25.226,26.243,31.598,40.518,51.745,63.643,74.384,82.184,85.539,83.431,75.456,61.84,43.322,20.94,-4.2142,-31.189,-59.248,-87.818,-116.35,-144.19,-170.49,-194.19,-214.17,-229.26,-238.44,-240.81,-235.77,-223.02,-202.76,-175.72,-143.3,-107.43,-70.449,-34.721,-2.3598,25.08,46.754,62.534,72.866,78.562,80.567,79.788,77.024,72.989,68.409,64.096,60.947,59.792,61.139,64.891,70.197,75.559,79.247,79.931,77.297,72.386,67.466,65.407,68.749,78.774,94.922,114.76,134.51,149.94,157.33,154.31,140.18,115.93,83.853,47.001,8.6094,-28.328,-61.321,-88.495,-108.63,-121.15,-126.16,-124.43,-117.29,-106.41,-93.514,-80.104,-67.261,-55.662,-45.722,-37.791,-32.263,-29.545,-29.904,-33.296,-39.285,-47.106,-55.84,-64.604,-72.667,-79.452,-84.467,-87.225,-87.226,-84.036,-77.406,-67.392,-54.4,-39.132,-22.449,-5.2057,11.886,28.295,43.618,57.476,69.439,79.052,85.963,90.085,91.666,91.183,89.072,85.439,79.917,71.8,60.406,45.487,27.468,7.4225,-13.189,-32.868,-50.379,-64.912
50006,74.891,64.269,52.335,39.228,25.284,11.044,-2.8023,-15.531,-26.543,-35.515,-42.476,-47.778,-51.956,-55.535,-58.848,-61.914,-64.416,-65.753,-65.153,-61.824,-55.117,-44.686,-30.61,-13.471,5.6618,25.328,43.844,59.511,70.815,76.596,76.154,69.321,56.488,38.64,17.356,-5.2372,-26.621,-44.182,-55.626,-59.412,-55.088,-43.392,-26.089,-5.571,15.644,35.379,52.118,65.113,74.317,80.194,83.487,85.01,85.504,85.556,85.56,85.69,85.86,85.671,84.379,80.917,74.018,62.451,45.341,22.476,-5.4761,-36.963,-69.773,-101.44,-129.72,-152.92,-170.09,-180.91,-185.42,-183.75,-175.94,-161.86,-141.44,-114.78,-82.398,-45.35,-5.2293,35.875,75.513,111.04,139.84,159.57,168.45,165.49,150.67,125.02,90.482,49.695,5.6607,-38.592,-80.274,-117,-146.86,-168.36,-180.47,-182.64,-174.91,-158.08,-133.78,-104.46,-73.107,-42.793,-16.114,5.368,21.486,33.518,43.887,55.558,71.271,92.81,120.49,152.97,187.52,220.5,248.1,267.05,275.1,271.32,256.11,230.99,198.25,160.61,120.91,81.809,45.529,13.677,-12.922,-34.274,-51.139,-64.816,-76.835,-88.627,-101.24,-115.18,-130.37,-146.18,-161.64,-175.59,-186.91,-194.72,-198.58,-198.55,-195.29,-189.94,-183.92,-178.76,-175.65,-175.22,-177.23,-180.45,-182.74,-181.37,-173.54,-157.12,-131.19,-96.381,-54.895,-9.9991,34.694,76.023,111.9,141.56,165.47,184.88,201.35,216.26,230.62,244.98,259.48,274.04,288.48
50008,156.65,143.05,128.99,114.84,101.12,88.399,77.218,67.878,60.237,53.549,46.43,37.03,23.398,3.9853,-21.822,-53.316,-88.357,-123.62,-155.19,-179.42,-193.73,-197.18,-190.69,-176.65,-158.3,-138.88,-120.87,-105.53,-92.802,-81.532,-69.936,-56.159,-38.782,-17.191,8.2789,36.434,65.506,93.538,118.76,139.85,155.97,166.74,171.98,171.6,165.54,153.79,136.54,114.27,87.826,58.343,27.151,-4.3343,-34.651,-62.265,-85.511,-102.57,-111.59,-110.91,-99.468,-77.17,-45.22,-6.2253,35.925,76.433,110.16,132.29,139.11,128.59,100.9,58.542,6.1525,-50.11,-103.46,-147.48,-177.09,-189.14,-182.78,-159.37,-122.18,-75.881,-25.918,22.098,63.048,92.892,109.13,111.07,99.811,77.931,48.929,16.568,-15.705,-45.114,-69.625,-87.798,-98.597,-101.33,-95.826,-82.777,-64.104,-43.036,-23.76,-10.608,-6.9432,-14.091,-30.665,-52.547,-73.615,-87.047,-86.888,-69.475,-34.344,15.597,74.661,135.55,190.78,233.97,260.74,269.08,259.18,233.02,193.79,145.48,92.488,39.359,-9.4675,-49.993,-79.024,-94.528,-95.895,-84.033,-61.252,-30.961,2.7823,35.781,64.179,84.83,95.491,94.872,82.559,58.926,25.081,-17.135,-65.155,-115.77,-165.35,-210.22,-247.04,-273.22,-287.13,-288.17,-276.72,-253.97,-221.77,-182.35,-138.26,-92.124,-46.631,-4.3573,32.367,61.706,82.617,95.123,100.4,100.6,98.358,96.158,95.776,97.994,102.67,109.08,116.33,123.69,130.77,137.48,143.92
50009,161.59,155.1,145.68,132.93,116.59,96.629,73.366,47.454,19.854,-8.3037,-35.908,-62.061,-86.184,-107.99,-127.32,-143.84,-156.87,-165.25,-167.5,-162.22,-148.56,-126.71,-98.096,-65.334,-31.748,-0.72625,24.989,43.833,55.639,61.516,63.437,63.695,64.355,66.845,71.736,78.737,86.87,94.778,101.07,104.63,104.72,101.03,93.441,81.865,66.077,45.774,20.821,-8.3822,-40.564,-73.451,-103.96,-128.69,-144.63,-149.81,-143.7,-127.32,-102.94,-73.638,-42.874,-14.079,9.5515,25.262,31.014,25.911,10.697,-11.88,-37.103,-58.922,-71.18,-69.148,-50.93,-18.208,23.966,68.346,107.29,134.59,146.85,143.92,128.47,104.88,77.844,51.268,27.608,7.8332,-8.1265,-20.731,-30.25,-36.477,-38.797,-36.529,-29.353,-17.65,-2.6141,13.865,29.514,42.063,49.624,50.975,45.728,34.335,17.958,-1.7698,-23.046,-44.17,-63.715,-80.594,-94.001,-103.34,-108.19,-108.32,-103.79,-95.04,-82.872,-68.391,-52.836,-37.4,-23.069,-10.495,0.10348,9.0085,16.996,25.201,34.831,46.765,61.159,77.214,93.226,106.92,115.95,118.49,113.62,101.51,83.376,61.257,37.623,14.994,-4.4631,-19.262,-28.818,-33.506,-34.524,-33.596,-32.567,-33.004,-35.913,-41.629,-49.881,-59.95,-70.824,-81.267,-89.802,-94.687,-94.008,-85.967,-69.334,-43.926,-10.892,27.341,67.494,106.05,139.86,166.45,184.03,191.32,187.34,171.38,143.23,103.45,53.522,-4.2524,-67.081,-132.13,-196.92,-259.55,-318.74
50010,-116.41,-108.12,-97.925,-84.803,-67.597,-45.233,-17.074,16.693,54.759,94.657,133.04,166.28,191.12,205.31,207.92,199.38,181.26,155.86,125.78,93.5,61.035,29.757,0.39768,-26.778,-51.703,-74.256,-94.135,-110.93,-124.35,-134.46,-141.78,-147.21,-151.68,-155.68,-158.98,-160.56,-158.9,-152.59,-141.05,-124.98,-106.44,-88.429,-74.052,-65.536,-63.482,-66.574,-71.862,-75.516,-73.793,-63.9,-44.523,-15.935,20.252,61.501,104.8,146.98,185.07,216.5,239.42,252.97,257.38,253.83,244.06,229.78,212.12,191.33,166.76,137.28,101.8,59.878,12.017,-40.158,-94.072,-146.5,-193.94,-232.92,-260.28,-273.42,-270.57,-251.03,-215.52,-166.37,-107.52,-44.163,17.884,73.112,117.21,147.69,164.09,167.64,160.58,145.44,124.47,99.43,71.765,42.837,14.16,-12.631,-36.026,-54.991,-69.216,-79.131,-85.679,-89.935,-92.753,-94.548,-95.251,-94.397,-91.27,-85.056,-74.996,-60.562,-41.665,-18.84,6.6572,32.902,57.545,78.175,92.729,99.809,98.852,90.107,74.484,53.33,28.225,0.84076,-27.149,-54.104,-78.448,-98.688,-113.45,-121.51,-121.88,-113.91,-97.46,-73.095,-42.171,-6.8309,30.202,65.968,97.696,123.19,141.07,150.89,152.96,148.19,137.84,123.33,106.18,87.923,70.132,54.259,41.432,32.172,26.165,22.226,18.516,13.029,4.2013,-8.5426,-24.519,-41.9,-58.209,-71.025,-78.67,-80.63,-77.59,-71.092,-63.001,-54.99,-48.216,-43.236,-40.114,-38.6,-38.321
50012,-46.878,-56.417,-64.824,-71.201,-74.664,-74.546,-70.612,-63.226,-53.354,-42.351,-31.56,-21.845,-13.281,-5.1522,3.6737,14.126,26.313,39.205,50.806,58.826,61.604,58.932,52.41,45.148,40.891,42.877,52.82,70.336,92.983,116.82,137.32,150.28,152.66,142.96,121.37,89.479,49.897,5.7715,-39.57,-82.834,-120.87,-150.77,-170.03,-176.83,-170.35,-151,-120.53,-81.826,-38.666,4.7183,44.066,75.488,95.836,103.03,96.349,76.615,46.253,9.0833,-30.162,-66.589,-95.996,-115.61,-124.49,-123.38,-114.19,-99.205,-80.311,-58.669,-34.758,-8.8349,18.502,45.918,71.353,92.461,107.32,115.05,116.16,112.24,105.4,97.423,89.244,80.794,71.348,60.124,46.837,31.968,16.682,2.4662,-9.2912,-17.621,-22.109,-22.882,-20.53,-16.055,-10.843,-6.6361,-5.4058,-9.1066,-19.299,-36.736,-61.015,-90.44,-122.12,-152.34,-177.07,-192.58,-195.91,-185.33,-160.6,-123.2,-76.256,-24.354,27.117,72.863,108.74,132.59,144.62,147.01,143.06,136.03,128.23,120.52,112.59,103.57,92.744,80.13,66.573,53.489,42.406,34.523,30.442,30.113,32.89,37.631,42.778,46.488,46.868,42.362,32.204,16.775,-2.33,-22.612,-41.327,-56.283,-66.516,-72.601,-76.502,-80.989,-88.81,-101.87,-120.62,-143.87,-169,-192.51,-210.75,-220.59,-219.93,-207.82,-184.43,-150.79,-108.64,-60.201,-8.1438,44.481,94.364,138.17,172.88,196.17,206.73,204.42,190.14,165.64,133.15,95.023,53.482
50013,9.1545,-10.293,-29.971,-48.851,-65.659,-78.991,-87.528,-90.3,-86.942,-77.834,-64.081,-47.306,-29.334,-11.864,3.7782,16.737,26.607,33.333,37.097,38.248,37.283,34.849,31.722,28.738,26.679,26.128,27.366,30.323,34.614,39.628,44.647,48.966,51.995,53.333,52.821,50.555,46.867,42.246,37.221,32.216,27.434,22.813,18.095,13.001,7.4765,1.8972,-2.8472,-5.4635,-4.5596,0.93677,11.374,26.13,43.619,61.555,77.404,88.867,94.268,92.742,84.224,69.3,49.031,24.803,-1.7601,-28.892,-54.845,-78.137,-97.846,-113.84,-126.79,-137.97,-148.77,-160.15,-172.13,-183.59,-192.38,-195.73,-190.98,-176.22,-150.89,-115.91,-73.548,-26.97,20.325,64.99,104.12,135.38,157.01,167.88,167.64,156.91,137.4,111.78,83.36,55.478,30.916,11.425,-2.4055,-10.962,-15.163,-15.98,-14.082,-9.7459,-3.0032,6.0639,17.039,29.029,40.729,50.668,57.545,60.564,59.64,55.449,49.294,42.816,37.62,34.882,35.028,37.569,41.148,43.799,43.382,38.11,27.044,10.431,-10.194,-32.212,-52.403,-67.609,-75.448,-74.858,-66.369,-51.982,-34.738,-18.072,-5.1483,1.672,1.1429,-6.7946,-21.128,-40.005,-61.011,-81.461,-98.692,-110.35,-114.67,-110.72,-98.594,-79.455,-55.431,-29.337,-4.2537,16.95,32.052,39.778,39.899,33.131,20.903,5.0781,-12.281,-29.049,-43.117,-52.468,-55.341,-50.505,-37.588,-17.338,8.3342,36.613,64.285,88.349,106.52,117.5,120.98,117.44,107.9
50014,10.411,10.756,9.7539,7.6295,4.6532,1.1017,-2.7659,-6.6914,-10.347,-13.232,-14.606,-13.509,-8.9266,-0.054817,13.413,31.071,51.715,73.419,93.734,110,119.71,120.96,112.77,95.382,70.27,39.89,7.2168,-24.828,-53.874,-78.383,-97.64,-111.51,-120.1,-123.5,-121.74,-114.96,-103.65,-88.901,-72.433,-56.304,-42.484,-32.358,-26.398,-24.089,-24.144,-24.884,-24.669,-22.24,-16.926,-8.6981,1.8635,13.669,25.241,34.857,40.731,41.247,35.249,22.373,3.3434,-19.888,-44.249,-65.991,-81.389,-87.552,-83.08,-68.366,-45.433,-17.374,12.414,40.94,66.099,86.808,102.87,114.64,122.7,127.61,129.74,129.27,126.25,120.68,112.57,101.97,89.084,74.274,58.164,41.64,25.802,11.835,0.82016,-6.4582,-9.6767,-9.0719,-5.4563,-0.13889,5.2517,9.0255,9.7202,6.3461,-1.4908,-13.622,-29.475,-48.27,-69.156,-91.231,-113.45,-134.54,-152.95,-166.96,-174.96,-175.72,-168.72,-154.27,-133.59,-108.6,-81.642,-55.15,-31.257,-11.496,3.4093,13.606,20.005,24.017,27.172,30.726,35.348,41.009,47.09,52.682,56.938,59.348,59.813,58.522,55.714,51.462,45.611,37.902,28.246,17,5.1313,-5.8232,-14.002,-17.593,-15.214,-6.1999,9.2797,30.274,55.222,82.159,108.92,133.29,153.17,166.8,172.99,171.38,162.58,148.16,130.34,111.55,93.811,78.332,65.185,53.334,40.925,25.797,6.0887,-19.233,-50.072,-85.225,-122.71,-160.27,-195.87,-228.02,-255.88,-279.26,-298.37
50015,151.89,136.1,119.9,103.98,89.162,76.329,66.194,59.084,54.739,52.265,50.288,47.292,42.029,33.838,22.747,9.3324,-5.6106,-21.45,-38.01,-55.675,-75.253,-97.627,-123.29,-151.88,-181.86,-210.53,-234.27,-249.15,-251.65,-239.34,-211.35,-168.59,-113.68,-50.631,15.625,79.768,136.65,181.84,212,225.21,221.01,200.38,165.48,119.45,66.166,9.9944,-44.4,-92.338,-129.5,-152.37,-158.71,-147.93,-121.24,-81.52,-32.909,19.811,71.853,118.97,157.76,185.78,201.48,204.09,193.66,171.02,137.96,97.16,52.068,6.5348,-35.66,-71.282,-98.006,-114.59,-120.89,-117.71,-106.58,-89.551,-68.86,-46.742,-25.223,-6.0003,9.5964,20.599,26.4,26.785,22.006,12.83,0.51311,-13.376,-27.239,-39.774,-50.228,-58.461,-64.807,-69.763,-73.62,-76.188,-76.716,-74.069,-67.118,-55.205,-38.503,-18.12,4.1208,26.145,46.177,63.163,76.923,87.994,97.241,105.37,112.54,118.08,120.62,118.3,109.26,92.177,66.748,33.978,-3.7772,-43.046,-79.719,-109.67,-129.43,-136.75,-131.04,-113.57,-87.284,-56.37,-25.509,1.0352,20.267,31.032,34.141,31.986,27.783,24.669,24.95,29.684,38.649,50.613,63.702,75.746,84.519,87.954,84.393,72.928,53.76,28.427,-0.27996,-28.779,-53.46,-71.551,-81.805,-84.804,-82.769,-78.953,-76.762,-78.857,-86.438,-98.872,-113.76,-127.42,-135.64,-134.65,-121.93,-96.823,-60.65,-16.382,32.049,80.574,125.71,164.98,197.06,221.63,239.09
50016,30.942,2.6839,-22.772,-44.145,-60.195,-69.918,-72.777,-68.904,-59.195,-45.241,-29.081,-12.841,1.6351,13.05,20.75,24.663,25.139,22.781,18.325,12.578,6.398,0.64054,-3.9321,-6.7785,-7.6813,-6.7699,-4.435,-1.1625,2.641,6.756,11.144,15.837,20.776,25.682,30.027,33.143,34.446,33.709,31.277,28.131,25.731,25.661,29.164,36.712,47.783,60.921,74.094,85.255,92.908,96.522,96.628,94.556,91.895,89.82,88.519,86.901,82.719,73.084,55.238,27.389,-10.648,-57.16,-108.67,-160.42,-207.18,-244.03,-267.07,-274,-264.34,-239.4,-202.05,-156.31,-106.82,-58.239,-14.685,20.762,46.362,61.778,67.912,66.53,59.809,49.899,38.593,27.174,16.419,6.749,-1.5537,-8.1296,-12.408,-13.611,-10.906,-3.6729,8.2062,24.134,42.76,62.15,80.143,94.813,104.89,110.07,111.04,109.31,106.83,105.44,106.45,110.2,115.95,122,126.1,125.97,119.88,107.12,88.093,64.224,37.525,10.073,-16.476,-41.19,-63.925,-85.155,-105.66,-126.18,-147.11,-168.31,-189.06,-208.12,-223.91,-234.69,-238.94,-235.55,-224.05,-204.71,-178.5,-146.86,-111.48,-74.02,-35.952,1.5306,37.483,71.12,101.72,128.57,151.01,168.49,180.68,187.6,189.57,187.21,181.29,172.61,161.8,149.32,135.38,120.04,103.28,85.134,65.742,45.389,24.476,3.4843,-17.043,-36.49,-54.151,-69.243,-80.993,-88.798,-92.411,-92.062,-88.463,-82.673,-75.876,-69.16,-63.357,-58.982,-56.246
